Country_Name,Country_Code,Series Name,Series_Code,Year,Growth_Value,continent
"Korea, Dem. People's Rep.",PRK,Urban population growth (annual %),SP.URB.GROW,2010,0.727838674,Asia
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,2010,0.498225084,Asia
"Korea, Rep.",KOR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.059335872,Asia
"Korea, Rep.",KOR,Urban population growth (annual %),SP.URB.GROW,2010,0.621566983,Asia
Kuwait,KWT,Population growth (annual %),SP.POP.GROW,2010,5.152155972,Asia
Kuwait,KWT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0,Asia
Kuwait,KWT,Urban population growth (annual %),SP.URB.GROW,2010,5.152155972,Asia
Kyrgyzstan,KGZ,Population growth (annual %),SP.POP.GROW,2010,1.192864429,Asia
Kyrgyzstan,KGZ,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.158864163,Asia
Kyrgyzstan,KGZ,Urban population growth (annual %),SP.URB.GROW,2010,1.255195821,Asia
Lao PDR,LAO,Population growth (annual %),SP.POP.GROW,2010,1.489478797,Asia
Lao PDR,LAO,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0.650818699,Asia
Lao PDR,LAO,Urban population growth (annual %),SP.URB.GROW,2010,3.468050822,Asia
Latvia,LVA,Population growth (annual %),SP.POP.GROW,2010,-2.08130509,Europe
Latvia,LVA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-2.165245371,Europe
Latvia,LVA,Urban population growth (annual %),SP.URB.GROW,2010,-2.041489814,Europe
Lebanon,LBN,Population growth (annual %),SP.POP.GROW,2010,0.898071621,Asia
Lebanon,LBN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.255848468,Asia
Lebanon,LBN,Urban population growth (annual %),SP.URB.GROW,2010,1.066535083,Asia
Lesotho,LSO,Population growth (annual %),SP.POP.GROW,2010,0.673528483,Africa
Lesotho,LSO,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0.004207443,Africa
Lesotho,LSO,Urban population growth (annual %),SP.URB.GROW,2010,2.731131429,Africa
Liberia,LBR,Population growth (annual %),SP.POP.GROW,2010,2.899627274,Africa
Liberia,LBR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,2.196945813,Africa
Liberia,LBR,Urban population growth (annual %),SP.URB.GROW,2010,3.672268861,Africa
Libya,LBY,Population growth (annual %),SP.POP.GROW,2010,2.051039287,Africa
Libya,LBY,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.076260596,Africa
Libya,LBY,Urban population growth (annual %),SP.URB.GROW,2010,2.326864754,Africa
Lithuania,LTU,Population growth (annual %),SP.POP.GROW,2010,-2.09694342,Europe
Lithuania,LTU,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-1.840997073,Europe
Lithuania,LTU,Urban population growth (annual %),SP.URB.GROW,2010,-2.224153089,Europe
Luxembourg,LUX,Population growth (annual %),SP.POP.GROW,2010,1.825405804,Europe
Luxembourg,LUX,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-1.346366641,Europe
Luxembourg,LUX,Urban population growth (annual %),SP.URB.GROW,2010,2.243098596,Europe
Madagascar,MDG,Population growth (annual %),SP.POP.GROW,2010,2.865949148,Africa
Madagascar,MDG,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.934388536,Africa
Madagascar,MDG,Urban population growth (annual %),SP.URB.GROW,2010,4.880600618,Africa
Malawi,MWI,Population growth (annual %),SP.POP.GROW,2010,2.891505731,Africa
Malawi,MWI,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,2.755427073,Africa
Malawi,MWI,Urban population growth (annual %),SP.URB.GROW,2010,3.634122455,Africa
Malaysia,MYS,Population growth (annual %),SP.POP.GROW,2010,1.758287403,Asia
Malaysia,MYS,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-1.078557555,Asia
Malaysia,MYS,Urban population growth (annual %),SP.URB.GROW,2010,2.945641367,Asia
Mali,MLI,Population growth (annual %),SP.POP.GROW,2010,3.24973947,Africa
Mali,MLI,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,2.009053559,Africa
Mali,MLI,Urban population growth (annual %),SP.URB.GROW,2010,5.494240525,Africa
Mauritania,MRT,Population growth (annual %),SP.POP.GROW,2010,2.873051185,Africa
Mauritania,MRT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.198400814,Africa
Mauritania,MRT,Urban population growth (annual %),SP.URB.GROW,2010,4.828152362,Africa
Mexico,MEX,Population growth (annual %),SP.POP.GROW,2010,1.326578957,North America
Mexico,MEX,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0.005615949,North America
Mexico,MEX,Urban population growth (annual %),SP.URB.GROW,2010,1.706403368,North America
Moldova,MDA,Population growth (annual %),SP.POP.GROW,2010,-0.099832974,Europe
Moldova,MDA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.045775645,Europe
Moldova,MDA,Urban population growth (annual %),SP.URB.GROW,2010,-0.172565141,Europe
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,2010,1.33380432,Asia
Mongolia,MNG,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-1.663986874,Asia
Mongolia,MNG,Urban population growth (annual %),SP.URB.GROW,2010,2.805340694,Asia
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2010,0.183239906,Europe
Montenegro,MNE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.738285479,Europe
Montenegro,MNE,Urban population growth (annual %),SP.URB.GROW,2010,0.7021809,Europe
Morocco,MAR,Population growth (annual %),SP.POP.GROW,2010,1.308351545,Africa
Morocco,MAR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.030832994,Africa
Morocco,MAR,Urban population growth (annual %),SP.URB.GROW,2010,2.288696954,Africa
Mozambique,MOZ,Population growth (annual %),SP.POP.GROW,2010,2.799820936,Africa
Mozambique,MOZ,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,2.066125976,Africa
Mozambique,MOZ,Urban population growth (annual %),SP.URB.GROW,2010,4.389515802,Africa
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,2010,0.762454883,Asia
Myanmar,MMR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0.495637534,Asia
Myanmar,MMR,Urban population growth (annual %),SP.URB.GROW,2010,1.422410462,Asia
Namibia,NAM,Population growth (annual %),SP.POP.GROW,2010,1.5047354,Africa
Namibia,NAM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.218829971,Africa
Namibia,NAM,Urban population growth (annual %),SP.URB.GROW,2010,3.973955524,Africa
Nepal,NPL,Population growth (annual %),SP.POP.GROW,2010,0.496881283,Asia
Nepal,NPL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0.096392217,Asia
Nepal,NPL,Urban population growth (annual %),SP.URB.GROW,2010,2.508896822,Asia
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,2010,0.512923101,Europe
Netherlands,NLD,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-5.855385413,Europe
Netherlands,NLD,Urban population growth (annual %),SP.URB.GROW,2010,1.488584168,Europe
New Caledonia,NCL,Population growth (annual %),SP.POP.GROW,2010,1.533215429,Oceania
New Caledonia,NCL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0.091323651,Oceania
New Caledonia,NCL,Urban population growth (annual %),SP.URB.GROW,2010,2.247800923,Oceania
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,2010,1.111726056,Oceania
New Zealand,NZL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.546261671,Oceania
New Zealand,NZL,Urban population growth (annual %),SP.URB.GROW,2010,1.04210166,Oceania
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,2010,1.463853251,North America
Nicaragua,NIC,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.009948028,North America
Nicaragua,NIC,Urban population growth (annual %),SP.URB.GROW,2010,1.808809499,North America
Niger,NER,Population growth (annual %),SP.POP.GROW,2010,3.730703151,Africa
Niger,NER,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,3.735479541,Africa
Niger,NER,Urban population growth (annual %),SP.URB.GROW,2010,3.706037457,Africa
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2010,2.744378852,Africa
Nigeria,NGA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.178500632,Africa
Nigeria,NGA,Urban population growth (annual %),SP.URB.GROW,2010,4.817232665,Africa
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,2010,0.211073775,Europe
North Macedonia,MKD,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0.276400746,Europe
North Macedonia,MKD,Urban population growth (annual %),SP.URB.GROW,2010,0.161998753,Europe
Norway,NOR,Population growth (annual %),SP.POP.GROW,2010,1.24566618,Europe
Norway,NOR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.118353511,Europe
Norway,NOR,Urban population growth (annual %),SP.URB.GROW,2010,1.609156065,Europe
Oman,OMN,Population growth (annual %),SP.POP.GROW,2010,6.611552228,Asia
Oman,OMN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,4.472719254,Asia
Oman,OMN,Urban population growth (annual %),SP.URB.GROW,2010,7.328565966,Asia
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,2010,2.252579345,Asia
Pakistan,PAK,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.939239133,Asia
Pakistan,PAK,Urban population growth (annual %),SP.URB.GROW,2010,2.837191919,Asia
Panama,PAN,Population growth (annual %),SP.POP.GROW,2010,1.7896721,North America
Panama,PAN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0.964105936,North America
Panama,PAN,Urban population growth (annual %),SP.URB.GROW,2010,2.234293771,North America
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,2010,3.003526703,Oceania
Papua New Guinea,PNG,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,3.024212206,Oceania
Papua New Guinea,PNG,Urban population growth (annual %),SP.URB.GROW,2010,2.865434886,Oceania
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,2010,1.151401848,South America
Paraguay,PRY,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0.359228755,South America
Paraguay,PRY,Urban population growth (annual %),SP.URB.GROW,2010,1.699644305,South America
Peru,PER,Population growth (annual %),SP.POP.GROW,2010,0.756357203,South America
Peru,PER,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.042316876,South America
Peru,PER,Urban population growth (annual %),SP.URB.GROW,2010,1.003950159,South America
Philippines,PHL,Population growth (annual %),SP.POP.GROW,2010,1.801643904,Asia
Philippines,PHL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.873008512,Asia
Philippines,PHL,Urban population growth (annual %),SP.URB.GROW,2010,1.715649639,Asia
Poland,POL,Population growth (annual %),SP.POP.GROW,2010,-0.285609122,Europe
Poland,POL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0.001189701,Europe
Poland,POL,Urban population growth (annual %),SP.URB.GROW,2010,-0.469373365,Europe
Portugal,PRT,Population growth (annual %),SP.POP.GROW,2010,0.045910037,Europe
Portugal,PRT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-1.471671819,Europe
Portugal,PRT,Urban population growth (annual %),SP.URB.GROW,2010,1.046477581,Europe
Puerto Rico,PRI,Population growth (annual %),SP.POP.GROW,2010,-0.506170057,North America
Puerto Rico,PRI,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0.454023856,North America
Puerto Rico,PRI,Urban population growth (annual %),SP.URB.GROW,2010,-0.569042031,North America
Qatar,QAT,Population growth (annual %),SP.POP.GROW,2010,6.213604588,Asia
Qatar,QAT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-4.230813903,Asia
Qatar,QAT,Urban population growth (annual %),SP.URB.GROW,2010,6.381283779,Asia
Romania,ROU,Population growth (annual %),SP.POP.GROW,2010,-0.593959184,Europe
Romania,ROU,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.877285073,Europe
Romania,ROU,Urban population growth (annual %),SP.URB.GROW,2010,-0.350299532,Europe
Russia,RUS,Population growth (annual %),SP.POP.GROW,2010,0.044895788,Europe
Russia,RUS,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.125974211,Europe
Russia,RUS,Urban population growth (annual %),SP.URB.GROW,2010,0.105982823,Europe
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2010,2.607105103,Africa
Rwanda,RWA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,2.602297291,Africa
Rwanda,RWA,Urban population growth (annual %),SP.URB.GROW,2010,2.630692113,Africa
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,2010,3.206494106,Asia
Saudi Arabia,SAU,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,2.002557143,Asia
Saudi Arabia,SAU,Urban population growth (annual %),SP.URB.GROW,2010,3.471208711,Asia
Senegal,SEN,Population growth (annual %),SP.POP.GROW,2010,2.7107016,Africa
Senegal,SEN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.977101528,Africa
Senegal,SEN,Urban population growth (annual %),SP.URB.GROW,2010,3.660986428,Africa
Republic of Serbia,SRB,Population growth (annual %),SP.POP.GROW,2010,-0.402005901,Europe
Republic of Serbia,SRB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.891839196,Europe
Republic of Serbia,SRB,Urban population growth (annual %),SP.URB.GROW,2010,0.000673356,Europe
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,2010,2.786073053,Africa
Sierra Leone,SLE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,2.150274191,Africa
Sierra Leone,SLE,Urban population growth (annual %),SP.URB.GROW,2010,3.794827824,Africa
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,2010,0.093191273,Europe
Slovak Republic,SVK,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0.701930503,Europe
Slovak Republic,SVK,Urban population growth (annual %),SP.URB.GROW,2010,-0.408451131,Europe
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,2010,0.436079485,Europe
Slovenia,SVN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.038040277,Europe
Slovenia,SVN,Urban population growth (annual %),SP.URB.GROW,2010,0.864262622,Europe
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,2010,2.351855734,Oceania
Solomon Islands,SLB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.779398069,Oceania
Solomon Islands,SLB,Urban population growth (annual %),SP.URB.GROW,2010,4.668002154,Oceania
Somalia,SOM,Population growth (annual %),SP.POP.GROW,2010,2.49721206,Africa
Somalia,SOM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.209289763,Africa
Somalia,SOM,Urban population growth (annual %),SP.URB.GROW,2010,6.825107263,Africa
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2010,1.193036004,Africa
South Africa,ZAF,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.202612039,Africa
South Africa,ZAF,Urban population growth (annual %),SP.URB.GROW,2010,2.05015046,Africa
South Sudan,SSD,Population growth (annual %),SP.POP.GROW,2010,5.123598025,Africa
South Sudan,SSD,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,4.930209905,Africa
South Sudan,SSD,Urban population growth (annual %),SP.URB.GROW,2010,6.017857449,Africa
Spain,ESP,Population growth (annual %),SP.POP.GROW,2010,0.460408305,Europe
Spain,ESP,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.610014048,Europe
Spain,ESP,Urban population growth (annual %),SP.URB.GROW,2010,0.756607893,Europe
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2010,0.904381981,Asia
Sri Lanka,LKA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0.92394848,Asia
Sri Lanka,LKA,Urban population growth (annual %),SP.URB.GROW,2010,0.816640695,Asia
Sudan,SDN,Population growth (annual %),SP.POP.GROW,2010,2.374682589,Africa
Sudan,SDN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,2.231314155,Africa
Sudan,SDN,Urban population growth (annual %),SP.URB.GROW,2010,2.665225014,Africa
Suriname,SUR,Population growth (annual %),SP.POP.GROW,2010,1.122041996,South America
Suriname,SUR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.324370327,South America
Suriname,SUR,Urban population growth (annual %),SP.URB.GROW,2010,1.019557817,South America
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2010,0.852524629,Europe
Sweden,SWE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.172740981,Europe
Sweden,SWE,Urban population growth (annual %),SP.URB.GROW,2010,1.033750395,Europe
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,2010,1.041558058,Europe
Switzerland,CHE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0.943070245,Europe
Switzerland,CHE,Urban population growth (annual %),SP.URB.GROW,2010,1.076896116,Europe
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,2010,2.311188609,Asia
Syrian Arab Republic,SYR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.496950303,Asia
Syrian Arab Republic,SYR,Urban population growth (annual %),SP.URB.GROW,2010,2.966202597,Asia
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,2010,2.030277734,Asia
Tajikistan,TJK,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,2.027546972,Asia
Tajikistan,TJK,Urban population growth (annual %),SP.URB.GROW,2010,2.037844352,Asia
United Republic of Tanzania,TZA,Population growth (annual %),SP.POP.GROW,2010,2.588252549,Africa
United Republic of Tanzania,TZA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.653644803,Africa
United Republic of Tanzania,TZA,Urban population growth (annual %),SP.URB.GROW,2010,5.018489355,Africa
Thailand,THA,Population growth (annual %),SP.POP.GROW,2010,0.671403304,Asia
Thailand,THA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-1.640299447,Asia
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,2010,3.711024875,Asia
East Timor,TLS,Population growth (annual %),SP.POP.GROW,2010,2.130602696,Asia
East Timor,TLS,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.657127529,Asia
East Timor,TLS,Urban population growth (annual %),SP.URB.GROW,2010,3.375088752,Asia
Togo,TGO,Population growth (annual %),SP.POP.GROW,2010,2.671316938,Africa
Togo,TGO,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.913798104,Africa
Togo,TGO,Urban population growth (annual %),SP.URB.GROW,2010,3.944936039,Africa
Trinidad and Tobago,TTO,Population growth (annual %),SP.POP.GROW,2010,0.647702218,North America
Trinidad and Tobago,TTO,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.057572687,North America
Trinidad and Tobago,TTO,Urban population growth (annual %),SP.URB.GROW,2010,0.300222369,North America
Tunisia,TUN,Population growth (annual %),SP.POP.GROW,2010,1.019946187,Africa
Tunisia,TUN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,0.180715563,Africa
Tunisia,TUN,Urban population growth (annual %),SP.URB.GROW,2010,1.442401645,Africa
Turkiye,TUR,Population growth (annual %),SP.POP.GROW,2010,1.519430938,Asia
Turkiye,TUR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-0.462511738,Asia
Turkiye,TUR,Urban population growth (annual %),SP.URB.GROW,2010,2.347416784,Asia
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,2010,1.665530086,Asia
Turkmenistan,TKM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,1.04815761,Asia
Turkmenistan,TKM,Urban population growth (annual %),SP.URB.GROW,2010,2.325528708,Asia
Uganda,UGA,Population growth (annual %),SP.POP.GROW,2010,2.915174544,Africa
Uganda,UGA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,2.290712038,Africa
Uganda,UGA,Urban population growth (annual %),SP.URB.GROW,2010,5.555081373,Africa
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,2010,-0.397263168,Europe
